country_code,country_name,indicator,year,forecast_value
MAF,St. Martin (French part),fdi_inflow,2027,0.33294445341858336
MAF,St. Martin (French part),fdi_inflow,2028,0.03781307884077978
MAF,St. Martin (French part),fdi_inflow,2029,-0.2573182957370239
MAF,St. Martin (French part),fdi_inflow,2030,-0.5524496703148276
VCT,St. Vincent and the Grenadines,gdp_growth,2026,2.4970013870335968
VCT,St. Vincent and the Grenadines,gdp_growth,2027,2.481789446665639
VCT,St. Vincent and the Grenadines,gdp_growth,2028,2.4665775062976816
VCT,St. Vincent and the Grenadines,gdp_growth,2029,2.451365565929724
VCT,St. Vincent and the Grenadines,gdp_growth,2030,2.436153625561766
VCT,St. Vincent and the Grenadines,inflation,2026,-5.0961272128023545
VCT,St. Vincent and the Grenadines,inflation,2027,-5.52077844830384
VCT,St. Vincent and the Grenadines,inflation,2028,-5.945429683805326
VCT,St. Vincent and the Grenadines,inflation,2029,-6.370080919306812
VCT,St. Vincent and the Grenadines,inflation,2030,-6.7947321548082975
VCT,St. Vincent and the Grenadines,fdi_inflow,2026,11.29350929775955
VCT,St. Vincent and the Grenadines,fdi_inflow,2027,11.423933103085583
VCT,St. Vincent and the Grenadines,fdi_inflow,2028,11.554356908411613
VCT,St. Vincent and the Grenadines,fdi_inflow,2029,11.684780713737643
VCT,St. Vincent and the Grenadines,fdi_inflow,2030,11.815204519063675
SDN,Sudan,gdp_growth,2026,-9.416368768124341
SDN,Sudan,gdp_growth,2027,-9.599795366946104
SDN,Sudan,gdp_growth,2028,-9.783221965767867
SDN,Sudan,gdp_growth,2029,-9.96664856458963
SDN,Sudan,gdp_growth,2030,-10.150075163411392
SDN,Sudan,inflation,2026,151.5149720379579
SDN,Sudan,inflation,2027,153.83389921996223
SDN,Sudan,inflation,2028,156.15282640196656
SDN,Sudan,inflation,2029,158.4717535839709
SDN,Sudan,inflation,2030,160.79068076597522
SDN,Sudan,fdi_inflow,2026,-3.2659825528950703
SDN,Sudan,fdi_inflow,2027,-3.5351046938585458
SDN,Sudan,fdi_inflow,2028,-3.804226834822021
SDN,Sudan,fdi_inflow,2029,-4.073348975785496
SDN,Sudan,fdi_inflow,2030,-4.342471116748972
SUR,Suriname,gdp_growth,2026,-0.11814905858288369
SUR,Suriname,gdp_growth,2027,-0.22145824270697084
SUR,Suriname,gdp_growth,2028,-0.32476742683105797
SUR,Suriname,gdp_growth,2029,-0.42807661095514515
SUR,Suriname,gdp_growth,2030,-0.5313857950792323
SUR,Suriname,inflation,2026,16.919667577672453
SUR,Suriname,inflation,2027,17.605388829745205
SUR,Suriname,inflation,2028,18.291110081817962
SUR,Suriname,inflation,2029,18.97683133389072
SUR,Suriname,inflation,2030,19.662552585963475
SUR,Suriname,fdi_inflow,2026,-0.956919241781423
SUR,Suriname,fdi_inflow,2027,-1.020026757627139
SUR,Suriname,fdi_inflow,2028,-1.0831342734728548
SUR,Suriname,fdi_inflow,2029,-1.1462417893185706
SUR,Suriname,fdi_inflow,2030,-1.2093493051642865
SWE,Sweden,gdp_growth,2026,1.135297779895353
SWE,Sweden,gdp_growth,2027,1.0961400022132373
SWE,Sweden,gdp_growth,2028,1.0569822245311216
SWE,Sweden,gdp_growth,2029,1.0178244468490059
SWE,Sweden,gdp_growth,2030,0.9786666691668902
SWE,Sweden,inflation,2026,3.399677240017973
SWE,Sweden,inflation,2027,3.3950050758485966
SWE,Sweden,inflation,2028,3.39033291167922
SWE,Sweden,inflation,2029,3.3856607475098435
SWE,Sweden,inflation,2030,3.380988583340467
SWE,Sweden,fdi_inflow,2026,4.745701101271882
SWE,Sweden,fdi_inflow,2027,4.801555995181304
SWE,Sweden,fdi_inflow,2028,4.857410889090725
SWE,Sweden,fdi_inflow,2029,4.9132657830001465
SWE,Sweden,fdi_inflow,2030,4.969120676909568
CHE,Switzerland,gdp_growth,2026,1.1660464909863348
CHE,Switzerland,gdp_growth,2027,1.13742831751211
CHE,Switzerland,gdp_growth,2028,1.108810144037885
CHE,Switzerland,gdp_growth,2029,1.08019197056366
CHE,Switzerland,gdp_growth,2030,1.051573797089435
CHE,Switzerland,inflation,2026,1.056540813527675
CHE,Switzerland,inflation,2027,1.0507412073758307
CHE,Switzerland,inflation,2028,1.0449416012239863
CHE,Switzerland,inflation,2029,1.0391419950721419
CHE,Switzerland,inflation,2030,1.0333423889202973
CHE,Switzerland,fdi_inflow,2026,-4.762484921794916
CHE,Switzerland,fdi_inflow,2027,-5.22787723494982
CHE,Switzerland,fdi_inflow,2028,-5.693269548104724
CHE,Switzerland,fdi_inflow,2029,-6.1586618612596284
CHE,Switzerland,fdi_inflow,2030,-6.624054174414534
SYR,Syrian Arab Republic,gdp_growth,2026,-2.5343293433176917
SYR,Syrian Arab Republic,gdp_growth,2027,-2.714499374893312
SYR,Syrian Arab Republic,gdp_growth,2028,-2.894669406468932
SYR,Syrian Arab Republic,gdp_growth,2029,-3.0748394380445516
SYR,Syrian Arab Republic,gdp_growth,2030,-3.255009469620172
SYR,Syrian Arab Republic,inflation,2026,13.67816577668748
SYR,Syrian Arab Republic,inflation,2027,13.836631537220729
SYR,Syrian Arab Republic,inflation,2028,13.995097297753977
SYR,Syrian Arab Republic,inflation,2029,14.153563058287228
SYR,Syrian Arab Republic,inflation,2030,14.312028818820476
SYR,Syrian Arab Republic,fdi_inflow,2026,1.0983812595924018
SYR,Syrian Arab Republic,fdi_inflow,2027,1.0676724934172537
SYR,Syrian Arab Republic,fdi_inflow,2028,1.0369637272421055
SYR,Syrian Arab Republic,fdi_inflow,2029,1.0062549610669573
SYR,Syrian Arab Republic,fdi_inflow,2030,0.975546194891809
TJK,Tajikistan,gdp_growth,2026,8.59315028944184
TJK,Tajikistan,gdp_growth,2027,8.737333291763129
TJK,Tajikistan,gdp_growth,2028,8.881516294084419
TJK,Tajikistan,gdp_growth,2029,9.025699296405708
TJK,Tajikistan,gdp_growth,2030,9.169882298726996
TJK,Tajikistan,inflation,2026,-12.87822632766009
TJK,Tajikistan,inflation,2027,-14.274424589234972
TJK,Tajikistan,inflation,2028,-15.670622850809853
TJK,Tajikistan,inflation,2029,-17.066821112384734
TJK,Tajikistan,inflation,2030,-18.463019373959614
TJK,Tajikistan,fdi_inflow,2026,1.876217952573134
TJK,Tajikistan,fdi_inflow,2027,1.8889133676287828
TJK,Tajikistan,fdi_inflow,2028,1.9016087826844315
TJK,Tajikistan,fdi_inflow,2029,1.9143041977400803
TJK,Tajikistan,fdi_inflow,2030,1.926999612795729
TZA,Tanzania,gdp_growth,2026,6.4160002967026974
TZA,Tanzania,gdp_growth,2027,6.492711233118327
TZA,Tanzania,gdp_growth,2028,6.569422169533957
TZA,Tanzania,gdp_growth,2029,6.646133105949587
TZA,Tanzania,gdp_growth,2030,6.722844042365216
TZA,Tanzania,inflation,2026,3.0266104261519233
TZA,Tanzania,inflation,2027,2.979180310205396
TZA,Tanzania,inflation,2028,2.931750194258869
TZA,Tanzania,inflation,2029,2.8843200783123417
TZA,Tanzania,inflation,2030,2.8368899623658144
TZA,Tanzania,fdi_inflow,2026,1.8745518958381515
TZA,Tanzania,fdi_inflow,2027,1.8220631263701246
TZA,Tanzania,fdi_inflow,2028,1.7695743569020976
TZA,Tanzania,fdi_inflow,2029,1.717085587434071
TZA,Tanzania,fdi_inflow,2030,1.664596817966044
THA,Thailand,gdp_growth,2026,2.134548843992964
THA,Thailand,gdp_growth,2027,2.094511753181219
THA,Thailand,gdp_growth,2028,2.0544746623694734
THA,Thailand,gdp_growth,2029,2.014437571557728
THA,Thailand,gdp_growth,2030,1.9744004807459825
THA,Thailand,inflation,2026,1.986094050956199
THA,Thailand,inflation,2027,1.9778175068605939
THA,Thailand,inflation,2028,1.969540962764989
THA,Thailand,inflation,2029,1.961264418669384
THA,Thailand,inflation,2030,1.952987874573779
THA,Thailand,fdi_inflow,2026,-2.1552895818557207
THA,Thailand,fdi_inflow,2027,-2.3842768918911057
THA,Thailand,fdi_inflow,2028,-2.6132642019264907
THA,Thailand,fdi_inflow,2029,-2.8422515119618756
THA,Thailand,fdi_inflow,2030,-3.0712388219972606
TLS,Timor-Leste,gdp_growth,2026,-1.0322544779066265
TLS,Timor-Leste,gdp_growth,2027,-1.3282309571213884
TLS,Timor-Leste,gdp_growth,2028,-1.6242074363361505
TLS,Timor-Leste,gdp_growth,2029,-1.9201839155509126
TLS,Timor-Leste,gdp_growth,2030,-2.2161603947656747
TLS,Timor-Leste,inflation,2026,-2.932546269009465
TLS,Timor-Leste,inflation,2027,-3.937551966781613
TLS,Timor-Leste,inflation,2028,-4.94255766455376
TLS,Timor-Leste,inflation,2029,-5.9475633623259085
TLS,Timor-Leste,inflation,2030,-6.952569060098057
TLS,Timor-Leste,fdi_inflow,2026,1.4142260114341556
TLS,Timor-Leste,fdi_inflow,2027,1.3182732121927068
TLS,Timor-Leste,fdi_inflow,2028,1.2223204129512582
TLS,Timor-Leste,fdi_inflow,2029,1.1263676137098093
TLS,Timor-Leste,fdi_inflow,2030,1.0304148144683607
TGO,Togo,gdp_growth,2026,6.331272802688837
TGO,Togo,gdp_growth,2027,6.526419377784814
TGO,Togo,gdp_growth,2028,6.721565952880791
TGO,Togo,gdp_growth,2029,6.916712527976768
TGO,Togo,gdp_growth,2030,7.111859103072744
TGO,Togo,inflation,2026,5.267713173187689
TGO,Togo,inflation,2027,5.53798511910889
TGO,Togo,inflation,2028,5.80825706503009
TGO,Togo,inflation,2029,6.07852901095129
TGO,Togo,inflation,2030,6.348800956872491
TGO,Togo,fdi_inflow,2026,0.24186637195745048
TGO,Togo,fdi_inflow,2027,0.19538314177615226
TGO,Togo,fdi_inflow,2028,0.14889991159485405
TGO,Togo,fdi_inflow,2029,0.10241668141355581
TGO,Togo,fdi_inflow,2030,0.05593345123225757
TON,Tonga,gdp_growth,2026,0.29758165165414596
TON,Tonga,gdp_growth,2027,0.2258353027327997
TON,Tonga,gdp_growth,2028,0.15408895381145343
TON,Tonga,gdp_growth,2029,0.08234260489010714
TON,Tonga,gdp_growth,2030,0.010596255968760848
TON,Tonga,inflation,2026,2.1257208575840787
TON,Tonga,inflation,2027,1.8679959174006453
TON,Tonga,inflation,2028,1.6102709772172121
TON,Tonga,inflation,2029,1.3525460370337787
TON,Tonga,inflation,2030,1.0948210968503453
TON,Tonga,fdi_inflow,2026,0.7691236302851937
TON,Tonga,fdi_inflow,2027,0.7842194869401781
TON,Tonga,fdi_inflow,2028,0.7993153435951625
TON,Tonga,fdi_inflow,2029,0.8144112002501469
TON,Tonga,fdi_inflow,2030,0.8295070569051314
TTO,Trinidad and Tobago,gdp_growth,2026,1.7649399043627363
TTO,Trinidad and Tobago,gdp_growth,2027,1.6638826042920811
TTO,Trinidad and Tobago,gdp_growth,2028,1.562825304221426
TTO,Trinidad and Tobago,gdp_growth,2029,1.4617680041507708
TTO,Trinidad and Tobago,gdp_growth,2030,1.3607107040801156
TTO,Trinidad and Tobago,inflation,2026,0.7616075082566092
TTO,Trinidad and Tobago,inflation,2027,0.7422261076920588
TTO,Trinidad and Tobago,inflation,2028,0.7228447071275085
TTO,Trinidad and Tobago,inflation,2029,0.7034633065629582
TTO,Trinidad and Tobago,inflation,2030,0.6840819059984078
TTO,Trinidad and Tobago,fdi_inflow,2026,-2.058648388279285
TTO,Trinidad and Tobago,fdi_inflow,2027,-2.1465378875317467
TTO,Trinidad and Tobago,fdi_inflow,2028,-2.2344273867842084
TTO,Trinidad and Tobago,fdi_inflow,2029,-2.32231688603667
TTO,Trinidad and Tobago,fdi_inflow,2030,-2.410206385289132
TUN,Tunisia,gdp_growth,2026,1.168306165708374
TUN,Tunisia,gdp_growth,2027,1.3478534192784322
TUN,Tunisia,gdp_growth,2028,1.5274006728484903
TUN,Tunisia,gdp_growth,2029,1.7069479264185485
TUN,Tunisia,gdp_growth,2030,1.8864951799886067
TUN,Tunisia,inflation,2026,-14.672045606667856
TUN,Tunisia,inflation,2027,-15.436404448065284
TUN,Tunisia,inflation,2028,-16.200763289462714
TUN,Tunisia,inflation,2029,-16.96512213086014
TUN,Tunisia,inflation,2030,-17.72948097225757
TUN,Tunisia,fdi_inflow,2026,1.6165949882761796
TUN,Tunisia,fdi_inflow,2027,1.6200779104073069
TUN,Tunisia,fdi_inflow,2028,1.6235608325384343
TUN,Tunisia,fdi_inflow,2029,1.6270437546695615
TUN,Tunisia,fdi_inflow,2030,1.630526676800689
TUR,Turkiye,gdp_growth,2026,4.649107299009494
TUR,Turkiye,gdp_growth,2027,4.645869297909498
TUR,Turkiye,gdp_growth,2028,4.642631296809501
TUR,Turkiye,gdp_growth,2029,4.639393295709504
TUR,Turkiye,gdp_growth,2030,4.636155294609508
TUR,Turkiye,inflation,2026,59.40402770940353
TUR,Turkiye,inflation,2027,60.22685647286563
TUR,Turkiye,inflation,2028,61.049685236327726
TUR,Turkiye,inflation,2029,61.872513999789824
TUR,Turkiye,inflation,2030,62.69534276325192
TUR,Turkiye,fdi_inflow,2026,0.9263772562590312
TUR,Turkiye,fdi_inflow,2027,0.9159059185420368
TUR,Turkiye,fdi_inflow,2028,0.9054345808250425
TUR,Turkiye,fdi_inflow,2029,0.8949632431080481
TUR,Turkiye,fdi_inflow,2030,0.8844919053910536
TKM,Turkmenistan,gdp_growth,2026,9.437236838401928
TKM,Turkmenistan,gdp_growth,2027,9.628233271308911
TKM,Turkmenistan,gdp_growth,2028,9.819229704215894
TKM,Turkmenistan,gdp_growth,2029,10.010226137122876
TKM,Turkmenistan,gdp_growth,2030,10.20122257002986
TKM,Turkmenistan,inflation,2026,4.18415291515159
TKM,Turkmenistan,inflation,2027,4.090204168053109
TKM,Turkmenistan,inflation,2028,3.9962554209546273
TKM,Turkmenistan,inflation,2029,3.902306673856146
TKM,Turkmenistan,inflation,2030,3.8083579267576644
TKM,Turkmenistan,fdi_inflow,2026,3.1189474376274102
TKM,Turkmenistan,fdi_inflow,2027,3.098085327292534
TKM,Turkmenistan,fdi_inflow,2028,3.0772232169576577
TKM,Turkmenistan,fdi_inflow,2029,3.056361106622781
TKM,Turkmenistan,fdi_inflow,2030,3.035498996287905
TCA,Turks and Caicos Islands,gdp_growth,2026,15.96220119138435
TCA,Turks and Caicos Islands,gdp_growth,2027,16.849523063221355
TCA,Turks and Caicos Islands,gdp_growth,2028,17.736844935058357
TCA,Turks and Caicos Islands,gdp_growth,2029,18.62416680689536
TCA,Turks and Caicos Islands,gdp_growth,2030,19.511488678732366
TCA,Turks and Caicos Islands,inflation,2026,-2.2851573807492414
TCA,Turks and Caicos Islands,inflation,2027,-7.056657855877729
TCA,Turks and Caicos Islands,inflation,2028,-11.828158331006218
TCA,Turks and Caicos Islands,inflation,2029,-16.599658806134705
TCA,Turks and Caicos Islands,inflation,2030,-21.371159281263193
TCA,Turks and Caicos Islands,fdi_inflow,2026,2.501988104695831
TCA,Turks and Caicos Islands,fdi_inflow,2027,2.4830460809158867
TCA,Turks and Caicos Islands,fdi_inflow,2028,2.4641040571359425
TCA,Turks and Caicos Islands,fdi_inflow,2029,2.4451620333559987
TCA,Turks and Caicos Islands,fdi_inflow,2030,2.4262200095760544
TUV,Tuvalu,gdp_growth,2026,3.7928540165478073
TUV,Tuvalu,gdp_growth,2027,3.8380662015268454
TUV,Tuvalu,gdp_growth,2028,3.8832783865058835
TUV,Tuvalu,gdp_growth,2029,3.9284905714849216
TUV,Tuvalu,gdp_growth,2030,3.9737027564639598
TUV,Tuvalu,inflation,2026,-14.596224491022145
TUV,Tuvalu,inflation,2027,-17.514535934270732
TUV,Tuvalu,inflation,2028,-20.432847377519316
TUV,Tuvalu,inflation,2029,-23.351158820767903
TUV,Tuvalu,inflation,2030,-26.26947026401649
TUV,Tuvalu,fdi_inflow,2026,-6.659147367262814
TUV,Tuvalu,fdi_inflow,2027,-7.215481886400377
TUV,Tuvalu,fdi_inflow,2028,-7.771816405537939
TUV,Tuvalu,fdi_inflow,2029,-8.328150924675501
TUV,Tuvalu,fdi_inflow,2030,-8.884485443813064
UGA,Uganda,gdp_growth,2026,6.462730387659586
UGA,Uganda,gdp_growth,2027,6.501854350595211
UGA,Uganda,gdp_growth,2028,6.540978313530836
UGA,Uganda,gdp_growth,2029,6.5801022764664605
UGA,Uganda,gdp_growth,2030,6.619226239402086
UGA,Uganda,inflation,2026,4.954131944225718
UGA,Uganda,inflation,2027,4.681101283246319
UGA,Uganda,inflation,2028,4.40807062226692
UGA,Uganda,inflation,2029,4.1350399612875215
UGA,Uganda,inflation,2030,3.8620093003081224
UGA,Uganda,fdi_inflow,2026,6.1201194704986825
UGA,Uganda,fdi_inflow,2027,6.198534281536073
UGA,Uganda,fdi_inflow,2028,6.276949092573464
UGA,Uganda,fdi_inflow,2029,6.355363903610854
UGA,Uganda,fdi_inflow,2030,6.433778714648244
UKR,Ukraine,gdp_growth,2026,-1.4390826648127775
UKR,Ukraine,gdp_growth,2027,-1.44057834072127
UKR,Ukraine,gdp_growth,2028,-1.4420740166297623
UKR,Ukraine,gdp_growth,2029,-1.4435696925382548
UKR,Ukraine,gdp_growth,2030,-1.4450653684467474
UKR,Ukraine,inflation,2026,-40.94221670892475
UKR,Ukraine,inflation,2027,-49.95998116227335
UKR,Ukraine,inflation,2028,-58.97774561562195
UKR,Ukraine,inflation,2029,-67.99551006897056
UKR,Ukraine,inflation,2030,-77.01327452231916
UKR,Ukraine,fdi_inflow,2026,2.144965130380172
UKR,Ukraine,fdi_inflow,2027,2.178426670873369
UKR,Ukraine,fdi_inflow,2028,2.211888211366565
UKR,Ukraine,fdi_inflow,2029,2.245349751859762
UKR,Ukraine,fdi_inflow,2030,2.2788112923529584
ARE,United Arab Emirates,gdp_growth,2026,1.612585245922959
ARE,United Arab Emirates,gdp_growth,2027,1.155492654756027
ARE,United Arab Emirates,gdp_growth,2028,0.6984000635890946
ARE,United Arab Emirates,gdp_growth,2029,0.24130747242216244
ARE,United Arab Emirates,gdp_growth,2030,-0.2157851187447699
ARE,United Arab Emirates,inflation,2026,-2.782405252630059
ARE,United Arab Emirates,inflation,2027,-3.378576427478502
ARE,United Arab Emirates,inflation,2028,-3.9747476023269455
ARE,United Arab Emirates,inflation,2029,-4.570918777175388
ARE,United Arab Emirates,inflation,2030,-5.167089952023831
ARE,United Arab Emirates,fdi_inflow,2026,8.392225933574487
ARE,United Arab Emirates,fdi_inflow,2027,8.52183473547139
ARE,United Arab Emirates,fdi_inflow,2028,8.651443537368296
ARE,United Arab Emirates,fdi_inflow,2029,8.781052339265202
ARE,United Arab Emirates,fdi_inflow,2030,8.910661141162107
GBR,United Kingdom,gdp_growth,2026,1.5248837206337909
GBR,United Kingdom,gdp_growth,2027,1.5035999757578882
GBR,United Kingdom,gdp_growth,2028,1.4823162308819853
GBR,United Kingdom,gdp_growth,2029,1.4610324860060826
GBR,United Kingdom,gdp_growth,2030,1.43974874113018
GBR,United Kingdom,inflation,2026,3.3064666721058984
GBR,United Kingdom,inflation,2027,3.3413603973326387
GBR,United Kingdom,inflation,2028,3.3762541225593794
GBR,United Kingdom,inflation,2029,3.41114784778612
GBR,United Kingdom,inflation,2030,3.4460415730128604
GBR,United Kingdom,fdi_inflow,2026,0.7988300829955683
GBR,United Kingdom,fdi_inflow,2027,0.7573929288129437
GBR,United Kingdom,fdi_inflow,2028,0.7159557746303192
GBR,United Kingdom,fdi_inflow,2029,0.6745186204476947
GBR,United Kingdom,fdi_inflow,2030,0.6330814662650701
USA,United States,gdp_growth,2026,1.8438950873095463
USA,United States,gdp_growth,2027,1.8073083046138503
USA,United States,gdp_growth,2028,1.770721521918154
USA,United States,gdp_growth,2029,1.734134739222458
USA,United States,gdp_growth,2030,1.6975479565267617
USA,United States,inflation,2026,2.9724780045545187
USA,United States,inflation,2027,2.9954308039149433
USA,United States,inflation,2028,3.0183836032753684
USA,United States,inflation,2029,3.0413364026357934
USA,United States,inflation,2030,3.064289201996218
USA,United States,fdi_inflow,2026,1.2080645998720063
USA,United States,fdi_inflow,2027,1.1399641148727864
USA,United States,fdi_inflow,2028,1.0718636298735662
USA,United States,fdi_inflow,2029,1.003763144874346
USA,United States,fdi_inflow,2030,0.9356626598751261
URY,Uruguay,gdp_growth,2026,2.9756027899211697
URY,Uruguay,gdp_growth,2027,2.9877149251833335
URY,Uruguay,gdp_growth,2028,2.9998270604454977
URY,Uruguay,gdp_growth,2029,3.011939195707662
URY,Uruguay,gdp_growth,2030,3.0240513309698263
URY,Uruguay,inflation,2026,4.32632209540612
URY,Uruguay,inflation,2027,3.803500532471327
URY,Uruguay,inflation,2028,3.2806789695365346
URY,Uruguay,inflation,2029,2.757857406601742
URY,Uruguay,inflation,2030,2.2350358436669495
URY,Uruguay,fdi_inflow,2026,1.8845121745861242
URY,Uruguay,fdi_inflow,2027,1.8512660895491941
URY,Uruguay,fdi_inflow,2028,1.8180200045122643
URY,Uruguay,fdi_inflow,2029,1.7847739194753343
URY,Uruguay,fdi_inflow,2030,1.7515278344384044
UZB,Uzbekistan,gdp_growth,2026,6.452093811158629
UZB,Uzbekistan,gdp_growth,2027,6.431155643062542
UZB,Uzbekistan,gdp_growth,2028,6.410217474966455
UZB,Uzbekistan,gdp_growth,2029,6.389279306870368
UZB,Uzbekistan,gdp_growth,2030,6.368341138774282
UZB,Uzbekistan,inflation,2026,10.263660031682944
UZB,Uzbekistan,inflation,2027,10.259118489914139
UZB,Uzbekistan,inflation,2028,10.254576948145333
UZB,Uzbekistan,inflation,2029,10.250035406376528
UZB,Uzbekistan,inflation,2030,10.245493864607722
UZB,Uzbekistan,fdi_inflow,2026,2.5914997814714487
UZB,Uzbekistan,fdi_inflow,2027,2.6045241448738072
UZB,Uzbekistan,fdi_inflow,2028,2.6175485082761663
UZB,Uzbekistan,fdi_inflow,2029,2.630572871678525
UZB,Uzbekistan,fdi_inflow,2030,2.643597235080884
VUT,Vanuatu,gdp_growth,2026,2.124751534544777
VUT,Vanuatu,gdp_growth,2027,2.1138494598533195
VUT,Vanuatu,gdp_growth,2028,2.1029473851618614
VUT,Vanuatu,gdp_growth,2029,2.0920453104704033
VUT,Vanuatu,gdp_growth,2030,2.081143235778945
VUT,Vanuatu,inflation,2026,8.137461555691942
VUT,Vanuatu,inflation,2027,8.814198259136475
VUT,Vanuatu,inflation,2028,9.490934962581006
VUT,Vanuatu,inflation,2029,10.167671666025537
VUT,Vanuatu,inflation,2030,10.844408369470068
VUT,Vanuatu,fdi_inflow,2026,2.4521689701772083
VUT,Vanuatu,fdi_inflow,2027,2.464710900555172
VUT,Vanuatu,fdi_inflow,2028,2.4772528309331356
VUT,Vanuatu,fdi_inflow,2029,2.4897947613110993
VUT,Vanuatu,fdi_inflow,2030,2.502336691689063
VEN,"Venezuela, RB",gdp_growth,2026,4.919753386694559
VEN,"Venezuela, RB",gdp_growth,2027,4.9584965239333885
VEN,"Venezuela, RB",gdp_growth,2028,4.997239661172218
VEN,"Venezuela, RB",gdp_growth,2029,5.035982798411047
VEN,"Venezuela, RB",gdp_growth,2030,5.074725935649877
VEN,"Venezuela, RB",inflation,2026,259.0378060867337
VEN,"Venezuela, RB",inflation,2027,262.68549020660095
VEN,"Venezuela, RB",inflation,2028,266.3331743264681
VEN,"Venezuela, RB",inflation,2029,269.98085844633533
VEN,"Venezuela, RB",inflation,2030,273.62854256620255
VEN,"Venezuela, RB",fdi_inflow,2026,1.3388555552536479
VEN,"Venezuela, RB",fdi_inflow,2027,1.3276148797209606
VEN,"Venezuela, RB",fdi_inflow,2028,1.3163742041882733
VEN,"Venezuela, RB",fdi_inflow,2029,1.305133528655586
VEN,"Venezuela, RB",fdi_inflow,2030,1.293892853122899
VNM,Viet Nam,gdp_growth,2026,6.933585606858326
VNM,Viet Nam,gdp_growth,2027,7.013477657277252
VNM,Viet Nam,gdp_growth,2028,7.093369707696179
VNM,Viet Nam,gdp_growth,2029,7.173261758115105
VNM,Viet Nam,gdp_growth,2030,7.253153808534032
VNM,Viet Nam,inflation,2026,3.2271213765319295
VNM,Viet Nam,inflation,2027,3.1408890716843714
VNM,Viet Nam,inflation,2028,3.0546567668368128
VNM,Viet Nam,inflation,2029,2.9684244619892546
VNM,Viet Nam,inflation,2030,2.882192157141696
VNM,Viet Nam,fdi_inflow,2026,4.339802642032224
VNM,Viet Nam,fdi_inflow,2027,4.445663569234684
VNM,Viet Nam,fdi_inflow,2028,4.5515244964371435
VNM,Viet Nam,fdi_inflow,2029,4.657385423639603
VNM,Viet Nam,fdi_inflow,2030,4.763246350842063
VIR,Virgin Islands (U.S.),gdp_growth,2026,-1.488646853795725
VIR,Virgin Islands (U.S.),gdp_growth,2027,-1.650214339435907
VIR,Virgin Islands (U.S.),gdp_growth,2028,-1.811781825076089
VIR,Virgin Islands (U.S.),gdp_growth,2029,-1.973349310716271
VIR,Virgin Islands (U.S.),gdp_growth,2030,-2.134916796356453
VIR,Virgin Islands (U.S.),inflation,2026,38.08261839972694
VIR,Virgin Islands (U.S.),inflation,2027,38.48474334057299
VIR,Virgin Islands (U.S.),inflation,2028,38.88686828141904
VIR,Virgin Islands (U.S.),inflation,2029,39.28899322226509
VIR,Virgin Islands (U.S.),inflation,2030,39.691118163111135
VIR,Virgin Islands (U.S.),fdi_inflow,2026,8.582630346667141
VIR,Virgin Islands (U.S.),fdi_inflow,2027,8.452178610385227
VIR,Virgin Islands (U.S.),fdi_inflow,2028,8.321726874103312
VIR,Virgin Islands (U.S.),fdi_inflow,2029,8.191275137821398
VIR,Virgin Islands (U.S.),fdi_inflow,2030,8.060823401539484
PSE,West Bank and Gaza,gdp_growth,2026,-1.831708734197305
PSE,West Bank and Gaza,gdp_growth,2027,-2.1239250008639106
PSE,West Bank and Gaza,gdp_growth,2028,-2.4161412675305165
PSE,West Bank and Gaza,gdp_growth,2029,-2.7083575341971224
PSE,West Bank and Gaza,gdp_growth,2030,-3.0005738008637284
PSE,West Bank and Gaza,inflation,2026,-7.397404688334095
PSE,West Bank and Gaza,inflation,2027,-8.231591510853232
PSE,West Bank and Gaza,inflation,2028,-9.06577833337237
PSE,West Bank and Gaza,inflation,2029,-9.899965155891508
PSE,West Bank and Gaza,inflation,2030,-10.734151978410644
PSE,West Bank and Gaza,fdi_inflow,2026,0.9814855572847359
PSE,West Bank and Gaza,fdi_inflow,2027,0.8971344183095543
PSE,West Bank and Gaza,fdi_inflow,2028,0.8127832793343728
PSE,West Bank and Gaza,fdi_inflow,2029,0.7284321403591913
PSE,West Bank and Gaza,fdi_inflow,2030,0.6440810013840099
YEM,"Yemen, Rep.",gdp_growth,2026,-3.310607807456064
YEM,"Yemen, Rep.",gdp_growth,2027,-3.57610483711488
YEM,"Yemen, Rep.",gdp_growth,2028,-3.841601866773696
YEM,"Yemen, Rep.",gdp_growth,2029,-4.107098896432513
YEM,"Yemen, Rep.",gdp_growth,2030,-4.372595926091329
YEM,"Yemen, Rep.",inflation,2026,7.919270474955223
YEM,"Yemen, Rep.",inflation,2027,7.733815116434796
YEM,"Yemen, Rep.",inflation,2028,7.548359757914369
YEM,"Yemen, Rep.",inflation,2029,7.362904399393943
YEM,"Yemen, Rep.",inflation,2030,7.177449040873516
YEM,"Yemen, Rep.",fdi_inflow,2026,-1.3592102094542904
YEM,"Yemen, Rep.",fdi_inflow,2027,-1.3970054359365596
YEM,"Yemen, Rep.",fdi_inflow,2028,-1.434800662418829
YEM,"Yemen, Rep.",fdi_inflow,2029,-1.4725958889010984
YEM,"Yemen, Rep.",fdi_inflow,2030,-1.5103911153833676
ZMB,Zambia,gdp_growth,2026,4.212515526768856
ZMB,Zambia,gdp_growth,2027,4.2273424589090665
ZMB,Zambia,gdp_growth,2028,4.242169391049277
ZMB,Zambia,gdp_growth,2029,4.2569963231894885
ZMB,Zambia,gdp_growth,2030,4.271823255329699
ZMB,Zambia,inflation,2026,14.757296835870775
